data_profile,generator_seed,sample,off_pct,K,sigma,P,h3_fixed_active_count,h3_fixed_u_bf,h3_fixed_u_i,h3_fixed_u_g,best_threshold_u_g,T50_u_g,T75_u_g,T100_u_g,h3_fixed_vs_best_T,T50__vs_best_T,T50__vs_h3_fixed,T75__vs_best_T,T75__vs_h3_fixed,T100__vs_best_T,T100__vs_h3_fixed
lognormal,42,41,50.0,500,1.0,1.0,500,411.66711869120206,549.1705318519671,42493.26709917304,144179.7985381534,144179.7985381534,129181.34456997098,120599.66679766684,0.29472413978944706,1.0,3.3930033716084704,0.895973956682888,3.0400426558984206,0.8364532897148784,2.838088832195579
lognormal,42,41,25.0,750,1.0,1.0,750,791.2995838188739,2633.046306946664,155923.2539696881,209523.12393301688,209523.12393301688,,175457.6579748555,0.7441816017383156,1.0,1.3437580258153714,,,0.8374142895604598,1.1252821725293454
lognormal,42,42,50.0,500,1.0,1.0,500,603.4719184998465,1676.7996886511391,90559.57934528985,221521.4213689306,216330.8403442892,221521.4213689306,182684.26558403455,0.4088073233986176,0.9765684916945491,2.3888233791309115,1.0,2.4461401319489706,0.8246799088553377,2.017282621063061
lognormal,42,42,25.0,750,1.0,1.0,750,1061.1081299741618,48.76282453723252,282197.60374414717,314126.0216714825,314126.0216714825,,269262.34760581946,0.898357933680749,1.0,1.113142058981773,,,0.8571793771590751,0.9541624168075665
lognormal,42,43,50.0,500,1.0,1.0,500,357.8329194040758,126.12969424678886,32130.902486036775,105364.74271104344,95708.71969823852,89715.26443955122,83163.18482708723,0.30494928055918924,0.9083562227330068,2.978712463486855,0.8514732929741974,2.792180035358143,0.7892885484014073,2.5882617166831126
lognormal,42,43,25.0,750,1.0,1.0,750,660.2850806931503,75.37269449234009,109155.84965645727,149816.76189958898,133801.57859160224,,118878.38293755778,0.728595707665984,0.8931015254573416,1.2257847748216124,,,0.7934918725398237,1.0890701992765384
lognormal,42,44,50.0,500,1.0,1.0,500,552.2199689437011,753.7802525783773,76412.82164273885,243052.7452177953,241585.25510894583,226436.41945829729,190429.4323098836,0.3143878155923179,0.9939622565977007,3.1615800845368014,0.9316348978300639,2.963330166198809,0.7834901520624385,2.492113603659592
lognormal,42,44,25.0,750,1.0,1.0,750,1075.5901350257277,969.0298213263741,289373.43007950607,335845.5952213418,332713.75421769946,,268952.9727587141,0.861626396763644,0.9906747593292736,1.1497729909974304,,,0.8008232848236655,0.9294321620503259
lognormal,42,45,50.0,500,1.0,1.0,500,731.2575103911493,104.2288222713396,134349.67942225398,400769.5893277954,400769.5893277954,341003.173846367,307493.44755027926,0.33522922646799774,1.0,2.983033462016665,0.8508708817411179,2.5381763120893797,0.7672574360395789,2.288754605687175
lognormal,42,45,25.0,750,1.0,1.0,750,1309.8785927330475,5630.834715025267,426280.91304203426,589577.4995638038,565373.2187941624,,444028.8480484666,0.7230277840613257,0.9589463967204501,1.3262925960243794,,,0.7531305865250613,1.0416343647192157
lognormal,42,46,50.0,500,1.0,1.0,500,466.5671509192053,1044.589466874866,54111.27471780528,160981.5284427176,145686.6295223047,160981.5284427176,135448.68231474786,0.3361334386700137,0.904989727278833,2.692352569442734,1.0,2.9750089843983423,0.8413926965722955,2.503150831709728
lognormal,42,46,25.0,750,1.0,1.0,750,851.2652685377585,3012.260005277407,180363.3574220512,231726.3008122025,212014.8772054148,,202116.7578098603,0.7783465096101574,0.9149366147144326,1.175487528263842,,,0.8722219148255484,1.1206087572261478
lognormal,42,47,50.0,500,1.0,1.0,500,946.8199997064334,2817.1427453286014,222160.87538950765,848951.2643947349,848951.2643947349,787262.1419137652,655294.3671577616,0.2616886088836897,1.0,3.8213356105403142,0.9273349071163098,3.543657903460649,0.771886908755543,2.9496389317374385
lognormal,42,47,25.0,750,1.0,1.0,750,1867.2177878732518,8404.745534676593,859495.948384136,1211994.1923964303,1211994.1923964303,,952105.615466877,0.7091584710358118,1.0,1.410122054298215,,,0.7855694535832012,1.10774881168067
lognormal,42,48,50.0,500,1.0,1.0,500,1383.053829493068,8009.850119708106,465500.85977695213,1152813.264054784,1080883.0209407618,1073667.1200382614,1030413.4299846456,0.4037955445963975,0.9376046014069769,2.321978570477129,0.9313452174048186,2.306477200821318,0.8938250990974703,2.2135585968162874
lognormal,42,48,25.0,750,1.0,1.0,750,2538.3333823881912,9973.140618193895,1582801.4963129938,1659516.038185121,1600826.8924495133,,1564971.58826141,0.9537729433720787,0.9646347824394688,1.0113882860096532,,,0.9430289025545624,0.9887352216351089
lognormal,42,49,50.0,500,1.0,1.0,500,840.2646593126979,73.25181968591642,177229.5438288902,447764.7076181794,400762.6510913409,368028.78119079606,383504.6240300309,0.39580954196153045,0.8950295641278669,2.2612632320391524,0.8219244950064796,2.0765656404674653,0.8564869394687874,2.16388653801588
lognormal,42,49,25.0,750,1.0,1.0,750,1418.2110615195188,6223.3040044505615,500728.2676200831,611145.9627426745,554890.0330248614,,548671.6548125753,0.8193268026723705,0.9079500918809147,1.1081659832431756,,,0.8977751441738571,1.0957473150464678
lognormal,42,50,50.0,500,1.0,1.0,500,487.64183751187784,838.1031350942503,59509.825916344635,197853.42447367604,197853.42447367604,169542.65722285167,163966.47730476063,0.30077733592254446,1.0,3.324718589360463,0.8569104005849995,2.8489859382412686,0.8287270121350667,2.75528410275061
lognormal,42,50,25.0,750,1.0,1.0,750,913.1248678555291,1908.6528117856942,207329.2435755624,279535.3444607677,279535.3444607677,,235965.346578672,0.7416924109382551,1.0,1.3482678065088745,,,0.8441342079079711,1.1381189768951865
lognormal,42,51,50.0,500,1.0,1.0,500,408.1611346979571,273.62621151185886,41871.08377443156,126676.7061454345,126676.7061454345,111202.07708290251,108515.65462861847,0.3305349898059424,1.0,3.0253983113470118,0.8778415579833128,2.6558203671529443,0.8566346405000005,2.5916609948100557
lognormal,42,51,25.0,750,1.0,1.0,750,728.5007301136595,874.8952697244822,132789.80394460488,177385.50514468446,177385.50514468446,,155750.76919743876,0.7485944459570972,1.0,1.3358367877302033,,,0.8780354915155028,1.1729121104991793
lognormal,42,52,50.0,500,1.0,1.0,500,977.3426880051084,385.26735120266676,239260.84943912338,636454.1647572863,581262.9674922117,628614.7868574406,511700.3092615311,0.37592785574805093,0.9132833119473389,2.4294111170081174,0.9876827298273155,2.6273198825927557,0.8039861117990634,2.1386712889344905
lognormal,42,52,25.0,750,1.0,1.0,750,1709.1529589312916,16235.147853304632,723892.3347495727,952992.6741200084,856971.8886909371,,773672.7970981791,0.7595990550693514,0.8992428923782266,1.183838877071965,,,0.8118349889862344,1.068767771060634
lognormal,42,53,50.0,500,1.0,1.0,500,1518.0431183805795,2596.9455954064615,576258.8467079761,1384337.5250183577,1226523.5519012257,1326803.3200712,1285707.0867450195,0.41627048049595733,0.8860003646039725,2.1284246808670284,0.9584391783742229,2.302443298963475,0.9287526080230829,2.2311277199299333
lognormal,42,53,25.0,750,1.0,1.0,750,2501.933661720602,1731.5799243543297,1566335.7995084974,2042046.4175630985,1809065.5110707225,,1914151.1579409267,0.767042211203849,0.8859081240815248,1.1549665861167138,,,0.937369073238405,1.2220566998095623
lognormal,42,54,50.0,500,1.0,1.0,500,813.8598764463478,3104.5987428491935,164854.52702322317,470914.7227641289,470914.7227641289,385015.6339078051,408713.6591558312,0.3500729942261654,1.0,2.8565471101548265,0.8175909889754098,2.3354871768463337,0.8679143789703665,2.4792383111096212
lognormal,42,54,25.0,750,1.0,1.0,750,1517.2862567671748,2101.5235763385426,573141.9423104291,684999.9559075681,684999.9559075681,,604926.341325276,0.8367036192740531,1.0,1.1951663372361496,,,0.883104204764216,1.0554564178058907
lognormal,42,55,50.0,500,1.0,1.0,500,736.4244785710248,944.3132701441064,133572.46483077653,359140.07511936524,341558.2959634886,359140.07511936524,339397.8595533547,0.37192302971586183,0.9510447862159824,2.5571010941230297,1.0,2.688728366092227,0.9450292046649237,2.540926829368157
lognormal,42,55,25.0,750,1.0,1.0,750,1341.8622735038546,3929.771031362703,446948.1049247335,485231.8120404786,475987.901942774,,485231.8120404786,0.9211022316225397,0.9809494969861262,1.0649735320455846,,,1.0,1.0856558215459757
lognormal,42,56,50.0,500,1.0,1.0,500,1201.3592647945566,3509.3560752202757,360211.24425329757,920017.2181834182,920017.2181834182,840144.9727375412,822333.0986572517,0.3915266335607694,1.0,2.55410466180914,0.9131839667049,2.3323674264503476,0.8938235963463329,2.28291901426318
lognormal,42,56,25.0,750,1.0,1.0,750,2149.5075383732205,1585.0745683973655,1154386.524568273,1329873.9020422867,1329873.9020422867,,1228997.4723056194,0.8680420924085225,1.0,1.1520178672733934,,,0.9241458685806591,1.0646325525718088
lognormal,42,57,50.0,500,1.0,1.0,500,762.3398803183165,650.1013314505108,145619.82346715135,509849.4146945839,473346.403316003,506371.1246399889,388985.59071260295,0.28561339734867064,0.9284043281672738,3.2505629525280915,0.9931778090660776,3.4773502163612715,0.7629421148705599,2.671240641905802
lognormal,42,57,25.0,750,1.0,1.0,750,1442.9008444446981,2840.722199467011,520512.80106019333,728112.2302390244,674465.6562232275,,567864.4384671703,0.7148799037331368,0.9263210096083871,1.2957715061943897,,,0.779913335998699,1.09097112945259
lognormal,42,58,50.0,500,1.0,1.0,500,977.468731521811,51.57992860476952,237740.17829177142,786974.2899995573,786974.2899995573,728571.6050231069,653756.0532014167,0.30209395823071317,1.0,3.3102283999876843,0.9257883189850036,3.0645707858810165,0.830720979718136,2.749876179528567
lognormal,42,58,25.0,750,1.0,1.0,750,1829.0495277478303,14766.107291795313,830758.4422765851,1167302.782419077,1167302.782419077,,981080.1360998094,0.7116906211385454,1.0,1.4051049294428304,,,0.8404675726606714,1.1809451293823596
lognormal,42,59,50.0,500,1.0,1.0,500,467.6100681698239,444.5164196166734,54910.663466264814,191419.6898496546,185963.422092142,162181.50293026882,126115.4791113925,0.2868600586982087,0.9714957862391372,3.386654073236456,0.847256115907668,2.953552055146947,0.6588427721852778,2.2967393061799997
lognormal,42,59,25.0,750,1.0,1.0,750,890.272202782359,2398.515399992699,197806.7122848915,265599.2272126665,258686.8588029353,,182302.86884350464,0.7447563547559074,0.9739744408058973,1.3077759385149736,,,0.6863832803908496,0.921621247012804
lognormal,42,60,50.0,500,1.0,1.0,500,1495.5729881246828,29266.823235642863,544768.6297841201,1280112.2154770936,1165174.0570492186,1260085.6637516078,1244357.603645672,0.42556318360034295,0.9102124352551093,2.1388420576106806,0.9843556279806126,2.3130657583035794,0.9720691581572825,2.2841946757080778
lognormal,42,60,25.0,750,1.0,1.0,750,2728.757016871823,5754.711462771054,1854960.2411118713,1930527.8911902967,1721012.1852180045,,1890203.9172446325,0.9608564836471578,0.8914723237471011,0.9277892577290079,,,0.9791124623841607,1.018999693552265
lognormal,42,61,50.0,500,1.0,1.0,500,562.8199029536274,499.50779528787825,79463.33739048528,197723.1701085672,185957.07662497144,197536.02371719352,180819.400588697,0.40189188422810035,0.9404920855904993,2.340161925381672,0.9990534928644381,2.4858762569522526,0.9145078975287086,2.2755072531140357
lognormal,42,61,25.0,750,1.0,1.0,750,967.274886302976,1321.2484381790273,231733.52980615152,274505.3682220886,264842.0315959637,,264476.67028832115,0.8441857851707566,0.9647972763202692,1.1428731604680078,,,0.9634662957641916,1.1412965163459934
lognormal,42,62,50.0,500,1.0,1.0,500,185.25590471454154,68.25806518767422,8552.757703670432,22258.707593303523,22258.707593303523,20498.462112313435,19589.699705506293,0.38424323010755157,1.0,2.6025182010886567,0.9209187921800251,2.3967079183730977,0.8800915157985096,2.2904541884893264
lognormal,42,62,25.0,750,1.0,1.0,750,308.95577003310063,464.62848817179474,23887.4280246323,32704.533628687328,32405.062730175483,,29360.36282223402,0.7304011210139698,0.9908431380825697,1.3565739558381902,,,0.8977459564346175,1.229113607038737
lognormal,42,63,50.0,500,1.0,1.0,500,1186.4498544699773,1441.0082228062674,340316.40355789184,1006841.74742484,1006841.74742484,890914.9369948586,793872.6209486369,0.3380038664748516,1.0,2.958546038035937,0.8848609419241078,2.6179018339423163,0.7884780532582146,2.3327486205453796
lognormal,42,63,25.0,750,1.0,1.0,750,2005.482960933855,1775.196036836598,992339.4109669,1423462.3197234916,1423462.3197234916,,1154159.5025021338,0.6971307896366814,1.0,1.4344510597805653,,,0.8108114184057433,1.1630692984143018
lognormal,42,64,50.0,500,1.0,1.0,500,624.0307152177757,1808.5661590131058,97064.85620548767,231072.75254189383,231072.75254189383,216480.2855908516,192335.72636384735,0.42006188586813004,1.0,2.380601605721329,0.9368490365457667,2.230264320719332,0.8323600435277483,1.9815176561604326
lognormal,42,64,25.0,750,1.0,1.0,750,1097.6271260452872,829.3990065715043,301879.38239853265,338758.7693858621,338758.7693858621,,288921.3446032302,0.8911337791957731,1.0,1.1221659680575413,,,0.8528822593346218,0.9570754461853389
lognormal,42,65,50.0,500,1.0,1.0,500,920.6310382062907,6681.704588402878,207859.6344139263,721061.4194119513,583599.0137780628,508358.0401339592,522204.9536388084,0.2882689724038245,0.8093610309285532,2.8076591947424423,0.7050135070997717,2.4456794681050393,0.7242170217131895,2.5122961228677183
lognormal,42,65,25.0,750,1.0,1.0,750,1762.0288397452541,5750.476601571776,774872.670695638,1018753.5589184331,833317.6158968302,,763597.1687423802,0.7606085533760364,0.8179776243250897,1.0754252245710556,,,0.7495406146635292,0.9854485744823916
lognormal,42,66,50.0,500,1.0,1.0,500,809.6110646294655,3126.8810601808364,163100.3429585043,434264.76073020784,434264.76073020784,415065.120701625,374382.2680520717,0.3755781212462513,1.0,2.662561910373743,0.9557881694192755,2.5448451742816087,0.8621060281809537,2.2954106733382
lognormal,42,66,25.0,750,1.0,1.0,750,1466.150911108025,20457.454769088654,528587.1683536634,639841.780583498,636830.8497974791,,562097.3172607246,0.8261216825691238,0.9952942573033086,1.2047792453625978,,,0.8784942376662634,1.0633956912185967
lognormal,42,67,50.0,500,1.0,1.0,500,245.31564673187125,112.40737664266635,15043.303207695777,37609.77773564643,37164.13718787146,37609.77773564643,33434.871315718214,0.3999838370073052,0.9881509390747453,2.470477173448131,1.0,2.500101022786419,0.8889941214416895,2.222575112267482
lognormal,42,67,25.0,750,1.0,1.0,750,448.0988526521128,1481.857888715167,49526.64914664112,53923.43289618007,53923.43289618007,,49895.04415048437,0.9184624658818704,1.0,1.0887761200343016,,,0.9252942824791656,1.0074383187675888
lognormal,42,68,50.0,500,1.0,1.0,500,1272.3208533281768,988.8276474749437,405264.04587942566,1427170.9465612597,1202160.12869746,1024904.1020233152,1052758.2592095456,0.2839632118744439,0.8423378654071128,2.9663626490446857,0.718136887870932,2.5289786065261883,0.7376539311889342,2.597709493140585
lognormal,42,68,25.0,750,1.0,1.0,750,2227.1288695779285,19834.72263819445,1229025.2607248684,2005265.8150516776,1710747.503909902,,1543185.6942627968,0.6128989241724022,0.8531275460185384,1.391954712876217,,,0.7695666493087987,1.2556175561051035
lognormal,42,69,50.0,500,1.0,1.0,500,591.3495836981294,46.24186543142423,87896.69735162165,228746.73469417225,215860.22617211324,214218.3954530517,193094.0201298388,0.38425334232262154,0.9436647323543748,2.455840010786602,0.9364872278481067,2.4371609162525543,0.8441389136679914,2.1968290726258592
lognormal,42,69,25.0,750,1.0,1.0,750,1004.6016752284743,1177.334042292554,251586.13815901236,337016.5626434037,319160.40847474104,,289502.0115034305,0.746509715088439,0.9470169832942121,1.268592978970165,,,0.8590141957199645,1.1507073228353057
lognormal,42,70,50.0,500,1.0,1.0,500,1385.136493882113,17108.175543340738,472031.1430217177,1246091.4852522337,1212667.4088305575,1141582.5725307758,1109793.3875038978,0.3788093800562077,0.9731768679769844,2.569041104084024,0.916130626074936,2.4184475736556488,0.8906195095934337,2.3511020489019665
lognormal,42,70,25.0,750,1.0,1.0,750,2526.221869685568,7885.029290049337,1592042.6553381698,1826868.3131240867,1774803.0760977452,,1663218.8408638004,0.8714599973632764,0.9715002791102628,1.1147961834733346,,,0.9104207615378511,1.0447074613779816
lognormal,42,71,50.0,500,1.0,1.0,500,782.301223430042,160.13636272889562,153481.1092607792,381641.3805789724,338696.0134689443,381641.3805789724,356397.5601990359,0.40216055457073163,0.8874719323023162,2.2067602658087853,1.0,2.4865690795244837,0.9338546036552952,2.3220939822208484
lognormal,42,71,25.0,750,1.0,1.0,750,1397.854025719354,7792.297844668385,475413.94637409324,515090.9025285483,478945.68048273976,,515090.9025285483,0.9229709630675218,0.9298274889570483,1.00742875579394,,,1.0,1.0834577034541475
lognormal,42,72,50.0,500,1.0,1.0,500,1363.6340824939962,8419.385923983064,462026.2465396538,1330945.8543845273,1257584.5453722556,1152719.5146426067,1162947.041886516,0.34714127927714217,0.9448803204348262,2.721889838057766,0.8660904655476475,2.494922146254463,0.8737748707473156,2.5170583935358852
lognormal,42,72,25.0,750,1.0,1.0,750,2388.0422744959496,2604.7448221277446,1423599.1136099158,1882292.021539806,1793649.5348542577,,1689374.4837728238,0.7563115060357866,0.9529071548563255,1.2599400475222131,,,0.8975092410957752,1.1866925650782147
lognormal,42,73,50.0,500,1.0,1.0,500,586.581757741799,150.3802935888234,86483.05078247318,238531.25193364723,203785.14395605272,215889.1720943496,191410.376433515,0.362564863435716,0.8543331001873922,2.3563593341384785,0.9050770930192575,2.4963177193802477,0.8024540804689192,2.21327040040436
